ID,Name,Stars,Forks,Size,"Programming Language","Default Branch",Topics,"Open Issues",License,"Repo URL",Owner,Website,"Created At","Updated At"
15975439,jlmakes/scrollreveal,22498,2246,1140,JavaScript,master,"animation, css, javascript, reveal, scroll, scrollreveal, transform, transition",42,,https://github.com/jlmakes/scrollreveal,https://github.com/jlmakes,https://scrollrevealjs.org/,2014-01-16T17:37:20Z,2025-02-24T15:00:15Z
33895378,bevacqua/dragula,22147,1966,1959,JavaScript,master,"component, drag-and-drop, drag-drop, dragging, front-end, javascript, vanilla",157,"MIT License",https://github.com/bevacqua/dragula,https://github.com/bevacqua,https://bevacqua.github.io/dragula/,2015-04-13T21:35:38Z,2025-02-25T00:12:20Z
2051226,eligrey/FileSaver.js,21783,4384,356,JavaScript,master,,211,Other,https://github.com/eligrey/FileSaver.js,https://github.com/eligrey,https://eligrey.com/blog/saving-generated-files-on-the-client-side/,2011-07-15T03:27:54Z,2025-02-24T13:32:44Z
37246537,chenglou/react-motion,21748,1155,5349,JavaScript,master,,193,"MIT License",https://github.com/chenglou/react-motion,https://github.com/chenglou,,2015-06-11T07:38:23Z,2025-02-24T14:44:40Z
24063576,semantic-release/semantic-release,21499,1706,7339,JavaScript,master,"automation, changelog, package, publish, release, release-automation, release-workflow, semantic-release, semantic-version, semver, semver-release, version",369,"MIT License",https://github.com/semantic-release/semantic-release,https://github.com/semantic-release,https://semantic-release.gitbook.io,2014-09-15T16:18:28Z,2025-02-24T15:16:08Z
18964487,ruanyf/es6tutorial,21367,8955,5764,JavaScript,gh-pages,,0,Other,https://github.com/ruanyf/es6tutorial,https://github.com/ruanyf,http://es6.ruanyifeng.com/,2014-04-20T13:06:28Z,2025-02-25T01:23:47Z
5830987,hapijs/joi,21045,1512,10167,JavaScript,master,"hapi, javascript, schema, validation",184,Other,https://github.com/hapijs/joi,https://github.com/hapijs,,2012-09-16T16:38:06Z,2025-02-24T22:29:48Z
16989371,MagicMirrorOrg/MagicMirror,21013,4286,24411,JavaScript,master,"domotics, javascript, magicmirror, mirror, raspberry-pi, smarthome",31,"MIT License",https://github.com/MagicMirrorOrg/MagicMirror,https://github.com/MagicMirrorOrg,http://magicmirror.builders,2014-02-19T15:48:09Z,2025-02-24T22:44:44Z
23141830,paularmstrong/normalizr,20943,869,2471,JavaScript,master,"api, flux, javascript, json, normalize, normalizr, reactjs, redux",22,"MIT License",https://github.com/paularmstrong/normalizr,https://github.com/paularmstrong,,2014-08-20T08:41:38Z,2025-02-23T08:51:56Z
28538501,react-grid-layout/react-grid-layout,20883,2617,15311,JavaScript,master,"drag-and-drop, es2015, grid, javascript, react, resize",229,"MIT License",https://github.com/react-grid-layout/react-grid-layout,https://github.com/react-grid-layout,https://react-grid-layout.github.io/react-grid-layout/examples/0-showcase.html,2014-12-27T14:28:40Z,2025-02-24T14:42:33Z
478584,jsdom/jsdom,20808,1724,45750,JavaScript,main,"dom-apis, html, javascript, jsdom, nodejs",533,"MIT License",https://github.com/jsdom/jsdom,https://github.com/jsdom,,2010-01-19T06:55:19Z,2025-02-25T01:17:42Z
62104779,SortableJS/Vue.Draggable,20293,2891,15158,JavaScript,master,"component, drag-and-drop, vue",284,"MIT License",https://github.com/SortableJS/Vue.Draggable,https://github.com/SortableJS,https://sortablejs.github.io/Vue.Draggable/,2016-06-28T02:50:19Z,2025-02-25T01:27:38Z
69798748,verekia/js-stack-from-scratch,20097,1990,1808,JavaScript,master,"bootstrap, eslint, flow, heroku, immutablejs, javascript, jest, jss, nodemon, pm2, react, react-router, redux, server-side-rendering, sinon, socket-io, stack, tutorial, webpack, yarn",49,"MIT License",https://github.com/verekia/js-stack-from-scratch,https://github.com/verekia,,2016-10-02T13:31:23Z,2025-02-24T00:47:13Z
39315600,be5invis/Iosevka,19829,592,12560789,JavaScript,main,"font, iosevka, ligatures, monospace-font, opentype-features, programming-font, programming-ligatures, typeface",96,"SIL Open Font License 1.1",https://github.com/be5invis/Iosevka,https://github.com/be5invis,http://be5invis.github.io/Iosevka,2015-07-18T23:10:59Z,2025-02-24T23:28:26Z
159981830,spicetify/cli,19577,745,7000,JavaScript,main,"command-line, command-line-tool, customization, golang, hacktoberfest, linux, macos, spicetify-cli, spicetify-extensions, spotify, windows",9,"GNU Lesser General Public License v2.1",https://github.com/spicetify/cli,https://github.com/spicetify,https://spicetify.app,2018-12-01T19:55:18Z,2025-02-24T23:53:14Z
9690430,nuysoft/Mock,19571,2658,5409,JavaScript,refactoring,,340,Other,https://github.com/nuysoft/Mock,https://github.com/nuysoft,http://mockjs.com,2013-04-26T08:06:57Z,2025-02-24T07:30:24Z
172741073,FredKSchott/snowpack,19459,916,82221,JavaScript,main,,389,"MIT License",https://github.com/FredKSchott/snowpack,https://github.com/FredKSchott,https://www.snowpack.dev,2019-02-26T15:45:38Z,2025-02-24T23:21:42Z
125863507,testing-library/react-testing-library,19171,1119,1640,JavaScript,main,"javascript, reactjs, testing",52,"MIT License",https://github.com/testing-library/react-testing-library,https://github.com/testing-library,https://testing-library.com/react,2018-03-19T13:39:49Z,2025-02-24T23:04:26Z
137583435,adam-golab/react-developer-roadmap,18931,2033,15786,JavaScript,master,,36,Other,https://github.com/adam-golab/react-developer-roadmap,https://github.com/adam-golab,,2018-06-16T13:40:50Z,2025-02-24T02:12:38Z
48242990,SnapDrop/snapdrop,18819,1761,3571,JavaScript,master,"pwa, snapdrop, webrtc",293,"GNU General Public License v3.0",https://github.com/SnapDrop/snapdrop,https://github.com/SnapDrop,https://snapdrop.net,2015-12-18T15:44:18Z,2025-02-24T22:58:44Z
243546335,tabler/tabler-icons,18805,950,1130239,JavaScript,main,"bootstrap-icons, components, css, icon, icon-pack, icons, icons-pack, iconset, quality-svg-icons, react, svelte, svg, svg-icons, tabler-icons",303,"MIT License",https://github.com/tabler/tabler-icons,https://github.com/tabler,https://tabler.io/icons,2020-02-27T15:10:04Z,2025-02-24T23:03:32Z
11195700,KaTeX/KaTeX,18741,1204,87067,JavaScript,main,"javascript, katex, latex, math, math-typesetting",422,"MIT License",https://github.com/KaTeX/KaTeX,https://github.com/KaTeX,https://katex.org,2013-07-05T09:01:54Z,2025-02-25T01:17:00Z
84703916,chaozh/awesome-blockchain-cn,18606,3616,228,JavaScript,master,,4,"Apache License 2.0",https://github.com/chaozh/awesome-blockchain-cn,https://github.com/chaozh,,2017-03-12T06:02:46Z,2025-02-24T21:16:58Z
17107479,framework7io/framework7,18281,3233,101705,JavaScript,master,"android, components, cordova, framework, ios, library, material, material-design, mobile, phonegap, touch",207,"MIT License",https://github.com/framework7io/framework7,https://github.com/framework7io,http://framework7.io,2014-02-23T12:15:53Z,2025-02-24T10:14:48Z
105036236,Shopify/draggable,18143,1095,6469,JavaScript,main,"drag-and-drop, draggable, es6, javascript",148,"MIT License",https://github.com/Shopify/draggable,https://github.com/Shopify,https://shopify.github.io/draggable,2017-09-27T15:31:23Z,2025-02-24T13:12:35Z
115229134,mdx-js/mdx,18100,1147,44337,JavaScript,main,"jsx, markdown, mdx, react, remark, unified, vue",10,"MIT License",https://github.com/mdx-js/mdx,https://github.com/mdx-js,https://mdxjs.com,2017-12-24T00:01:48Z,2025-02-24T17:23:15Z
30102273,MobSF/Mobile-Security-Framework-MobSF,18085,3311,1525246,JavaScript,master,"android-security, api-testing, apk, cwe, devsecops, dynamic-analysis, ios-security, malware-analysis, mastg, masvs, mobile-security, mobsf, mstg, owasp, rest, runtime-security, static-analysis, web-security, windows-mobile-security",15,"GNU General Public License v3.0",https://github.com/MobSF/Mobile-Security-Framework-MobSF,https://github.com/MobSF,https://opensecurity.in,2015-01-31T04:36:01Z,2025-02-24T23:14:52Z
59114705,nosir/cleave.js,17940,1610,3076,JavaScript,master,"credit-card, creditcard, input, input-mask, telephone-number",218,"Apache License 2.0",https://github.com/nosir/cleave.js,https://github.com/nosir,http://nosir.github.io/cleave.js,2016-05-18T12:45:03Z,2025-02-22T01:48:36Z
28748255,sweetalert2/sweetalert2,17547,1629,21487,JavaScript,main,"accessible, alert, angular, confirm, confirmation-dialog, dialog, modal, notifications, popup, prompt, react, sweetalert, sweetalert2, toast, vue, wai-aria",12,"MIT License",https://github.com/sweetalert2/sweetalert2,https://github.com/sweetalert2,https://sweetalert2.github.io,2015-01-03T16:15:52Z,2025-02-24T15:02:42Z
22046023,facebookarchive/flux,17498,3449,5493,JavaScript,main,,6,Other,https://github.com/facebookarchive/flux,https://github.com/facebookarchive,https://facebookarchive.github.io/flux/,2014-07-20T23:33:08Z,2025-02-23T06:53:52Z
369764441,wg-easy/wg-easy,17482,1691,4106,JavaScript,master,,16,Other,https://github.com/wg-easy/wg-easy,https://github.com/wg-easy,,2021-05-22T09:12:05Z,2025-02-24T22:36:38Z
137946752,nondanee/UnblockNeteaseMusic,17451,2514,1775,JavaScript,master,"netease-cloud-music, proxy-server, unblocker",214,"MIT License",https://github.com/nondanee/UnblockNeteaseMusic,https://github.com/nondanee,,2018-06-19T21:18:41Z,2025-02-25T01:56:36Z
18611173,julianshapiro/velocity,17299,1559,8139,JavaScript,master,,41,"MIT License",https://github.com/julianshapiro/velocity,https://github.com/julianshapiro,VelocityJS.org,2014-04-09T20:02:38Z,2025-02-24T04:14:21Z
527644,less/less.js,17047,3403,16686,JavaScript,master,"css, language, stylesheet-language",220,"Apache License 2.0",https://github.com/less/less.js,https://github.com/less,http://lesscss.org,2010-02-20T17:25:38Z,2025-02-23T05:23:08Z
53266139,BoostIO/BoostNote-Legacy,17047,1461,19251,JavaScript,master,"electron, linux, macos, open-source, react, stylus, windows",502,Other,https://github.com/BoostIO/BoostNote-Legacy,https://github.com/BoostIO,,2016-03-06T17:06:07Z,2025-02-23T11:56:34Z
30161665,infernojs/inferno,16112,634,45428,JavaScript,master,"inferno, inferno-component, inferno-js, javascript-library, jsx, performance, react, vdom",38,"MIT License",https://github.com/infernojs/inferno,https://github.com/infernojs,https://infernojs.org,2015-02-01T22:07:38Z,2025-02-24T14:39:06Z
47118129,moment/luxon,15706,748,98142,JavaScript,master,"dates, datetime, intl, times, timezones",187,"MIT License",https://github.com/moment/luxon,https://github.com/moment,https://moment.github.io/luxon,2015-11-30T12:48:48Z,2025-02-24T22:00:53Z
141910081,faressoft/terminalizer,15521,505,4118,JavaScript,master,"animated, bash, bash-profile, capture, colors, command-line, font, generate, gif, powershell, pty, record, render, repeat, shell, shot, terminal, theme, tty, zsh",107,"MIT License",https://github.com/faressoft/terminalizer,https://github.com/faressoft,https://terminalizer.com,2018-07-22T16:00:15Z,2025-02-25T00:33:24Z
58616946,SimulatedGREG/electron-vue,15479,1544,5927,JavaScript,master,"babel, boilerplate, documentation, electron, electron-builder, electron-packager, end-to-end-testing, es6, unit-testing, vue, vue-cli, webpack",282,"MIT License",https://github.com/SimulatedGREG/electron-vue,https://github.com/SimulatedGREG,https://simulatedgreg.gitbooks.io/electron-vue/content/,2016-05-12T07:08:12Z,2025-02-24T04:43:49Z
270722949,lucide-icons/lucide,15247,672,13499,JavaScript,main,"feather-icons, figma, icons, react, svg, svg-icons, svgs, ui-components, ui-design, vue",287,"ISC License",https://github.com/lucide-icons/lucide,https://github.com/lucide-icons,https://lucide.dev,2020-06-08T15:36:21Z,2025-02-25T01:55:24Z
89187780,grab/front-end-guide,15207,1125,4399,JavaScript,master,"babel, css, css-modules, engineering, eslint, flowtype, front-end, grab, javascript, jest, react, redux, study-plan, stylelint, webpack, yarn",25,"MIT License",https://github.com/grab/front-end-guide,https://github.com/grab,,2017-04-24T02:06:06Z,2025-02-24T23:45:58Z
51356720,gpujs/gpu.js,15192,662,20529,JavaScript,develop,"glsl, gpgpu, gpu, javascript, math, nodejs, webgl",225,"MIT License",https://github.com/gpujs/gpu.js,https://github.com/gpujs,https://gpu.rocks,2016-02-09T09:13:37Z,2025-02-24T20:58:34Z
153208883,stephentian/33-js-concepts,15169,2340,87,JavaScript,master,,7,,https://github.com/stephentian/33-js-concepts,https://github.com/stephentian,,2018-10-16T02:14:05Z,2025-02-24T05:24:13Z
144624857,checkly/headless-recorder,15092,723,12114,JavaScript,main,"chrome, chrome-extension, playwright, puppeteer, vue",1,"MIT License",https://github.com/checkly/headless-recorder,https://github.com/checkly,https://checklyhq.com/headless-recorder,2018-08-13T19:31:11Z,2025-02-24T13:28:29Z
70100622,kleampa/not-paid,15052,1033,37,JavaScript,master,,10,,https://github.com/kleampa/not-paid,https://github.com/kleampa,,2016-10-05T21:24:22Z,2025-02-24T14:29:39Z
108395495,frappe/charts,14982,728,7026,JavaScript,master,"chart, graph, hacktoberfest, javascript, svg, svg-chart, zero-dependency",141,"MIT License",https://github.com/frappe/charts,https://github.com/frappe,https://frappe.io/charts/docs,2017-10-26T10:13:21Z,2025-02-24T13:13:25Z
41766002,ampproject/amphtml,14901,3906,967096,JavaScript,main,,984,"Apache License 2.0",https://github.com/ampproject/amphtml,https://github.com/ampproject,https://amp.dev,2015-09-01T22:10:53Z,2025-02-24T23:15:38Z
142177378,apexcharts/apexcharts.js,14633,1330,89801,JavaScript,main,"charts, data-visualization, graphs, interactive, javascript, svg, visualization",300,"MIT License",https://github.com/apexcharts/apexcharts.js,https://github.com/apexcharts,https://apexcharts.com,2018-07-24T15:22:23Z,2025-02-24T20:27:37Z
1338813,paperjs/paper.js,14629,1235,111156,JavaScript,develop,,429,Other,https://github.com/paperjs/paper.js,https://github.com/paperjs,http://paperjs.org,2011-02-07T18:21:30Z,2025-02-24T17:08:10Z
147656990,myliang/x-spreadsheet,14315,1737,4066,JavaScript,master,"canvas, es6, excel, javascript, js, spreadsheet",409,"MIT License",https://github.com/myliang/x-spreadsheet,https://github.com/myliang,https://myliang.github.io/x-spreadsheet,2018-09-06T10:24:23Z,2025-02-25T01:43:13Z
6094683,angular-ui/bootstrap,14253,6709,9938,JavaScript,master,,335,"MIT License",https://github.com/angular-ui/bootstrap,https://github.com/angular-ui,http://angular-ui.github.io/bootstrap/,2012-10-05T18:27:01Z,2025-02-24T15:10:21Z
47925804,unbug/codelf,14148,971,23241,JavaScript,master,"atom-plugin, chrome-extension, codelf, naming, vscode-extension",35,Other,https://github.com/unbug/codelf,https://github.com/unbug,https://unbug.github.io/codelf/,2015-12-13T15:58:19Z,2025-02-24T13:28:23Z
